,index,FL_DATE,DEP_DELAY
167,167,2016-06-16,21.78931297709924
168,168,2016-06-17,17.92671755725191
169,169,2016-06-18,12.868651488616464
170,170,2016-06-19,17.802816901408452
171,171,2016-06-20,17.87730061349693
172,172,2016-06-21,17.516923076923078
173,173,2016-06-22,12.255351681957189
174,174,2016-06-23,21.0659509202454
175,175,2016-06-24,17.018237082066868
176,176,2016-06-25,11.980802792321118
177,177,2016-06-26,20.756410256410252
178,178,2016-06-27,19.17230769230769
179,179,2016-06-28,17.49921996879875
180,180,2016-06-29,19.37770897832817
181,181,2016-06-30,23.01395348837209
182,182,2016-07-01,38.28396946564885
183,183,2016-07-02,13.15090909090909
184,184,2016-07-03,5.288073394495413
185,185,2016-07-04,5.826855123674911
186,186,2016-07-05,14.942073170731708
187,187,2016-07-06,11.317629179331307
188,188,2016-07-07,14.927162367223064
189,189,2016-07-08,17.766214177978885
190,190,2016-07-09,9.128521126760564
191,191,2016-07-10,12.650769230769232
192,192,2016-07-11,10.901664145234491
193,193,2016-07-12,8.049848942598187
194,194,2016-07-13,14.464555052790349
195,195,2016-07-14,15.496217851739788
196,196,2016-07-15,13.48721804511278
197,197,2016-07-16,8.841463414634147
198,198,2016-07-17,11.852307692307692
199,199,2016-07-18,17.99083969465649
200,200,2016-07-19,13.333848531684698
201,201,2016-07-20,23.69462025316456
202,202,2016-07-21,24.10031847133758
203,203,2016-07-22,21.87323943661972
204,204,2016-07-23,14.362676056338028
205,205,2016-07-24,12.793528505392912
206,206,2016-07-25,17.557603686635943
207,207,2016-07-26,13.939628482972136
208,208,2016-07-27,11.407914764079148
209,209,2016-07-28,20.24159021406728
210,210,2016-07-29,17.733231707317074
211,211,2016-07-30,15.59965034965035
212,212,2016-07-31,25.751159196290573
213,213,2016-08-01,17.930513595166165
214,214,2016-08-02,13.974045801526715
215,215,2016-08-03,14.918181818181818
216,216,2016-08-04,13.650529500756427
217,217,2016-08-05,15.76783004552352
218,218,2016-08-06,8.424561403508772
219,219,2016-08-07,13.227906976744189
220,220,2016-08-08,38.39325842696629
221,221,2016-08-09,33.59170653907496
222,222,2016-08-10,15.529680365296803
223,223,2016-08-11,15.154654654654657
224,224,2016-08-12,18.516030534351145
225,225,2016-08-13,12.17753623188406
226,226,2016-08-14,14.960998439937596
227,227,2016-08-15,15.241691842900302
228,228,2016-08-16,13.923556942277692
229,229,2016-08-17,10.460122699386504
230,230,2016-08-18,16.7515243902439
231,231,2016-08-19,19.260336906584996
232,232,2016-08-20,24.897435897435894
233,233,2016-08-21,28.374603174603173
234,234,2016-08-22,14.693251533742332
235,235,2016-08-23,7.767857142857143
236,236,2016-08-24,5.975845410628019
237,237,2016-08-25,10.466876971608832
238,238,2016-08-26,8.518867924528301
239,239,2016-08-27,7.958823529411765
240,240,2016-08-28,24.81313131313131
241,241,2016-08-29,20.01298701298701
242,242,2016-08-30,4.5
243,243,2016-08-31,7.914049586776859
244,244,2016-09-01,12.237012987012989
245,245,2016-09-02,10.387820512820513
246,246,2016-09-03,4.1875
247,247,2016-09-04,5.145129224652088
248,248,2016-09-05,6.378737541528239
249,249,2016-09-06,4.785953177257525
250,250,2016-09-07,4.382099827882961
251,251,2016-09-08,6.882352941176471
252,252,2016-09-09,8.22165820642978
253,253,2016-09-10,3.566666666666667
254,254,2016-09-11,11.24831081081081
255,255,2016-09-12,5.2078559738134205
256,256,2016-09-13,12.320689655172414
257,257,2016-09-14,5.483050847457627
258,258,2016-09-15,10.113300492610838
259,259,2016-09-16,8.888341543513958
260,260,2016-09-17,0.9483471074380164
261,261,2016-09-18,21.149579831932773
262,262,2016-09-19,13.254934210526317
263,263,2016-09-20,7.960750853242321
264,264,2016-09-21,13.220910623946038
265,265,2016-09-22,13.445544554455443
266,266,2016-09-23,6.7848932676518885
267,267,2016-09-24,1.812889812889813
268,268,2016-09-25,17.124789207419898
269,269,2016-09-26,8.577741407528642
270,270,2016-09-27,0.9148211243611584
271,271,2016-09-28,5.7959866220735785
272,272,2016-09-29,8.427868852459016
273,273,2016-09-30,7.257377049180328
274,274,2016-10-01,1.1645833333333333
275,275,2016-10-02,13.2141652613828
276,276,2016-10-03,9.228995057660626
277,277,2016-10-04,8.815517241379311
278,278,2016-10-05,4.438127090301004
279,279,2016-10-06,6.208828522920204
280,280,2016-10-07,9.68053244592346
281,281,2016-10-08,2.7577639751552794
282,282,2016-10-09,6.519725557461406
283,283,2016-10-10,11.354575163398692
284,284,2016-10-11,7.350253807106599
285,285,2016-10-12,10.403010033444817
286,286,2016-10-13,12.800653594771244
287,287,2016-10-14,21.49337748344371
288,288,2016-10-15,8.447698744769875
289,289,2016-10-16,16.662092624356774
290,290,2016-10-17,11.502446982055464
291,291,2016-10-18,4.383838383838384
292,292,2016-10-19,5.480066445182724
293,293,2016-10-20,8.454991816693944
294,294,2016-10-21,12.445171849427169
295,295,2016-10-22,2.029045643153527
296,296,2016-10-23,16.735849056603772
297,297,2016-10-24,35.92748735244519
298,298,2016-10-25,13.982698961937716
299,299,2016-10-26,7.63743676222597
300,300,2016-10-27,11.532231404958678
301,301,2016-10-28,23.788429752066115
302,302,2016-10-29,5.331236897274633
303,303,2016-10-30,12.764811490125672
304,304,2016-10-31,6.111510791366906
305,305,2016-11-01,4.821678321678322
306,306,2016-11-02,5.627350427350428
307,307,2016-11-03,4.94342762063228
308,308,2016-11-04,4.101141924959217
309,309,2016-11-05,4.211618257261411
310,310,2016-11-06,16.936507936507937
311,311,2016-11-07,5.241796200345423
312,312,2016-11-08,0.2576335877862595
313,313,2016-11-09,4.499151103565365
314,314,2016-11-10,11.064356435643564
315,315,2016-11-11,6.856905158069884
316,316,2016-11-12,4.935416666666667
317,317,2016-11-13,4.257894736842105
318,318,2016-11-14,12.850993377483444
319,319,2016-11-15,5.607329842931938
320,320,2016-11-16,7.681895093062605
321,321,2016-11-17,9.307565789473683
322,322,2016-11-18,9.18151815181518
323,323,2016-11-19,12.90854870775348
324,324,2016-11-20,11.859964093357272
325,325,2016-11-21,7.74645390070922
326,326,2016-11-22,7.774696707105719
327,327,2016-11-23,7.525167785234899
328,328,2016-11-24,0.7979539641943734
329,329,2016-11-25,2.480651731160896
330,330,2016-11-26,12.39864864864865
331,331,2016-11-27,17.292134831460675
332,332,2016-11-28,12.413907284768213
333,333,2016-11-29,3.4973821989528795
334,334,2016-11-30,5.920634920634921
335,335,2016-12-01,6.388984509466437
336,336,2016-12-02,14.295847750865052
337,337,2016-12-03,0.5601750547045952
338,338,2016-12-04,4.793795620437956
339,339,2016-12-05,9.717770034843204
340,340,2016-12-06,2.9151624548736463
341,341,2016-12-07,4.395759717314488
342,342,2016-12-08,11.427826086956522
343,343,2016-12-09,11.649913344887349
344,344,2016-12-10,5.698447893569845
345,345,2016-12-11,15.761552680221811
346,346,2016-12-12,13.609375
347,347,2016-12-13,5.554561717352415
348,348,2016-12-14,8.541592920353983
349,349,2016-12-15,30.04576271186441
350,350,2016-12-16,42.95681063122924
351,351,2016-12-17,46.00915750915751
352,352,2016-12-18,34.72175379426644
353,353,2016-12-19,25.71732026143791
354,354,2016-12-20,36.82815057283143
355,355,2016-12-21,63.47140381282496
356,356,2016-12-22,56.19575856443719
357,357,2016-12-23,52.96984924623116
358,358,2016-12-24,18.74947807933194
359,359,2016-12-25,10.848979591836734
360,360,2016-12-26,28.40938511326861
361,361,2016-12-27,19.902086677367578
362,362,2016-12-28,17.557536466774717
363,363,2016-12-29,10.462540716612375
364,364,2016-12-30,18.57119741100324
365,365,2016-12-31,4.858
366,366,2017-01-01,20.84055459272097
367,367,2017-01-02,31.324013157894736
368,368,2017-01-03,27.416806722689078
369,369,2017-01-04,21.086879432624112
370,370,2017-01-05,46.97132616487456
371,371,2017-01-06,21.674825174825173
372,372,2017-01-07,30.797826086956523
373,373,2017-01-08,24.690036900369005
374,374,2017-01-09,40.49911190053286
375,375,2017-01-10,20.053016453382085
376,376,2017-01-11,13.56294964028777
377,377,2017-01-12,31.09391304347826
378,378,2017-01-13,9.224525043177891
379,379,2017-01-14,11.855203619909505
380,380,2017-01-15,11.14595660749507
381,381,2017-01-16,14.39122807017544
382,382,2017-01-17,3.112115732368897
383,383,2017-01-18,11.673249551166966
384,384,2017-01-19,11.643103448275864
385,385,2017-01-20,20.094076655052262
386,386,2017-01-21,8.664444444444445
387,387,2017-01-22,64.27906976744185
388,388,2017-01-23,35.34397163120568
389,389,2017-01-24,3.672072072072072
390,390,2017-01-25,2.592198581560284
391,391,2017-01-26,7.302083333333333
392,392,2017-01-27,6.281519861830743
393,393,2017-01-28,1.0044345898004434
394,394,2017-01-29,15.492481203007518
395,395,2017-01-30,4.43280977312391
396,396,2017-01-31,1.7036363636363636
397,397,2017-02-01,21.323843416370103
398,398,2017-02-02,13.788194444444445
399,399,2017-02-03,23.194444444444443
400,400,2017-02-04,1.1901565995525727
401,401,2017-02-05,4.604554865424431
402,402,2017-02-06,48.47176684881603
403,403,2017-02-07,14.830601092896174
404,404,2017-02-08,22.183520599250937
405,405,2017-02-09,32.72509225092251
406,406,2017-02-10,17.266323024054984
407,407,2017-02-11,3.205298013245033
408,408,2017-02-12,6.574626865671642
409,409,2017-02-13,8.51388888888889
410,410,2017-02-14,2.705992509363296
411,411,2017-02-15,4.01063829787234
412,412,2017-02-16,9.950930626057527
413,413,2017-02-17,63.30386740331492
414,414,2017-02-18,33.54013015184382
415,415,2017-02-19,9.555984555984557
416,416,2017-02-20,36.37177280550775
417,417,2017-02-21,11.93391304347826
418,418,2017-02-22,9.728373702422145
419,419,2017-02-23,16.005
420,420,2017-02-24,14.56060606060606
421,421,2017-02-25,10.377398720682304
422,422,2017-02-26,15.146902654867256
423,423,2017-02-27,12.791878172588833
424,424,2017-02-28,7.703374777975133
425,425,2017-03-01,9.401050788091068
426,426,2017-03-02,23.199324324324323
427,427,2017-03-03,31.37751677852349
428,428,2017-03-04,13.546413502109704
429,429,2017-03-05,25.75221238938053
430,430,2017-03-06,29.835051546391757
431,431,2017-03-07,18.180385288966725
432,432,2017-03-08,15.539930555555555
433,433,2017-03-09,9.81094527363184
434,434,2017-03-10,15.555189456342667
435,435,2017-03-11,10.835699797160244
436,436,2017-03-12,34.34417808219178
437,437,2017-03-13,28.14801444043321
438,438,2017-03-14,15.528957528957529
439,439,2017-03-15,10.266553480475382
440,440,2017-03-16,11.28171334431631
441,441,2017-03-17,15.554276315789474
442,442,2017-03-18,4.838
443,443,2017-03-19,8.742372881355932
444,444,2017-03-20,12.33889816360601
445,445,2017-03-21,5.6092943201376935
446,446,2017-03-22,8.094754653130288
447,447,2017-03-23,9.949096880131362
448,448,2017-03-24,16.583056478405314
449,449,2017-03-25,3.694
450,450,2017-03-26,12.520338983050848
451,451,2017-03-27,7.836633663366337
452,452,2017-03-28,12.279310344827586
453,453,2017-03-29,4.013698630136986
454,454,2017-03-30,20.80730897009967
455,455,2017-03-31,19.75371900826446
456,456,2017-04-01,8.516064257028113
457,457,2017-04-02,13.9073756432247
458,458,2017-04-03,12.141666666666667
459,459,2017-04-04,8.404074702886248
460,460,2017-04-05,9.463793103448277
461,461,2017-04-06,40.70797962648557
462,462,2017-04-07,34.234693877551024
463,463,2017-04-08,20.411522633744852
464,464,2017-04-09,15.660409556313994
465,465,2017-04-10,9.868988391376451
466,466,2017-04-11,8.228915662650602
467,467,2017-04-12,8.254668930390492
468,468,2017-04-13,12.300826446280992
469,469,2017-04-14,5.425531914893617
470,470,2017-04-15,5.922606924643585
471,471,2017-04-16,2.2003514938488578
472,472,2017-04-17,15.47107438016529
473,473,2017-04-18,13.500860585197934
474,474,2017-04-19,8.439932318104907
475,475,2017-04-20,13.314144736842104
476,476,2017-04-21,23.01812191103789
477,477,2017-04-22,11.0922131147541
478,478,2017-04-23,15.948275862068966
479,479,2017-04-24,24.592039800995025
480,480,2017-04-25,15.49056603773585
481,481,2017-04-26,17.904273504273505
482,482,2017-04-27,31.595637583892614
483,483,2017-04-28,28.799668874172184
484,484,2017-04-29,7.939203354297694
485,485,2017-04-30,19.94982698961938
486,486,2017-05-01,17.0530679933665
487,487,2017-05-02,5.528301886792453
488,488,2017-05-03,10.93310463121784
489,489,2017-05-04,21.988333333333333
490,490,2017-05-05,35.08702791461412
491,491,2017-05-06,11.77938144329897
492,492,2017-05-07,33.92402826855124
493,493,2017-05-08,18.33884297520661
494,494,2017-05-09,20.491438356164384
495,495,2017-05-10,14.493197278911564
496,496,2017-05-11,26.249586776859505
497,497,2017-05-12,14.171052631578949
498,498,2017-05-13,18.903092783505155
499,499,2017-05-14,10.635416666666666
500,500,2017-05-15,21.13179571663921
501,501,2017-05-16,12.39041095890411
502,502,2017-05-17,22.202037351443124
503,503,2017-05-18,25.199004975124375
504,504,2017-05-19,23.48519736842105
505,505,2017-05-20,15.803245436105476
506,506,2017-05-21,28.69557823129252
507,507,2017-05-22,29.35737704918033
508,508,2017-05-23,22.703071672354948
509,509,2017-05-24,16.983221476510067
510,510,2017-05-25,41.056666666666665
511,511,2017-05-26,20.38095238095238
512,512,2017-05-27,6.626556016597511
513,513,2017-05-28,5.854651162790698
514,514,2017-05-29,10.06587837837838
515,515,2017-05-30,14.001669449081804
516,516,2017-05-31,10.843333333333334
517,517,2017-06-01,9.122349102773246
518,518,2017-06-02,12.371335504885993
519,519,2017-06-03,7.864811133200795
520,520,2017-06-04,15.671717171717171
521,521,2017-06-05,9.778135048231512
522,522,2017-06-06,14.669381107491857
523,523,2017-06-07,8.761437908496733
524,524,2017-06-08,15.952305246422894
525,525,2017-06-09,15.635930047694751
526,526,2017-06-10,5.686792452830189
527,527,2017-06-11,13.426470588235292
528,528,2017-06-12,13.78816199376947
529,529,2017-06-13,13.818037974683543
530,530,2017-06-14,16.59032258064516
531,531,2017-06-15,15.488958990536275
532,532,2017-06-16,15.7578125
533,533,2017-06-17,5.557620817843866
534,534,2017-06-18,14.549273021001616
535,535,2017-06-19,24.760904684975767
536,536,2017-06-20,16.66022544283414
537,537,2017-06-21,12.830940988835726
538,538,2017-06-22,10.774447949526811
539,539,2017-06-23,15.3515625
540,540,2017-06-24,18.00739371534196
541,541,2017-06-25,14.852988691437805
542,542,2017-06-26,6.2810047095761385
543,543,2017-06-27,10.454976303317537
544,544,2017-06-28,10.605388272583202
545,545,2017-06-29,9.109717868338558
546,546,2017-06-30,12.195275590551182
547,547,2017-07-01,20.610294117647054
548,548,2017-07-02,5.093145869947276
549,549,2017-07-03,4.048648648648649
550,550,2017-07-04,0.2935779816513761
551,551,2017-07-05,10.477419354838707
552,552,2017-07-06,4.262658227848101
553,553,2017-07-07,7.647619047619048
554,554,2017-07-08,4.9201451905626135
555,555,2017-07-09,7.462519936204146
556,556,2017-07-10,13.949921752738652
557,557,2017-07-11,9.60501567398119
558,558,2017-07-12,16.461783439490446
559,559,2017-07-13,16.62264150943396
560,560,2017-07-14,16.1216429699842
561,561,2017-07-15,8.897810218978103
562,562,2017-07-16,7.830917874396135
563,563,2017-07-17,13.916535433070866
564,564,2017-07-18,5.014150943396227
565,565,2017-07-19,12.678178963893249
566,566,2017-07-20,11.825816485225506
567,567,2017-07-21,12.84037558685446
568,568,2017-07-22,11.471971066907775
569,569,2017-07-23,14.1328
570,570,2017-07-24,15.88646967340591
571,571,2017-07-25,12.83464566929134
572,572,2017-07-26,9.734276729559747
573,573,2017-07-27,6.863777089783282
574,574,2017-07-28,13.115625
575,575,2017-07-29,8.52346570397112
576,576,2017-07-30,10.67515923566879
577,577,2017-07-31,9.641304347826088
578,578,2017-08-01,11.78930817610063
579,579,2017-08-02,12.492730210016155
580,580,2017-08-03,20.333858267716536
581,581,2017-08-04,21.152886115444616
582,582,2017-08-05,9.095495495495497
583,583,2017-08-06,16.27373417721519
584,584,2017-08-07,16.270897832817337
585,585,2017-08-08,14.232704402515724
586,586,2017-08-09,15.47867298578199
587,587,2017-08-10,16.411490683229815
588,588,2017-08-11,14.492283950617283
589,589,2017-08-12,9.467272727272729
590,590,2017-08-13,7.017515923566879
591,591,2017-08-14,11.0265625
592,592,2017-08-15,12.44794952681388
593,593,2017-08-16,8.87793427230047
594,594,2017-08-17,11.2453125
595,595,2017-08-18,15.713178294573645
596,596,2017-08-19,8.350093109869647
597,597,2017-08-20,21.8330658105939
598,598,2017-08-21,18.865506329113924
599,599,2017-08-22,13.228525121555917
600,600,2017-08-23,10.412520064205458
601,601,2017-08-24,10.282091917591126
602,602,2017-08-25,9.664556962025316
603,603,2017-08-26,4.5392354124748495
604,604,2017-08-27,8.558020477815699
605,605,2017-08-28,4.662809917355372
606,606,2017-08-29,5.542517006802721
607,607,2017-08-30,4.241146711635751
608,608,2017-08-31,13.724590163934426
609,609,2017-09-01,6.977124183006536
610,610,2017-09-02,0.2365591397849462
611,611,2017-09-03,3.492957746478873
612,612,2017-09-04,5.018211920529802
613,613,2017-09-05,5.618150684931507
614,614,2017-09-06,3.957142857142857
615,615,2017-09-07,7.815331010452962
616,616,2017-09-08,16.823214285714286
617,617,2017-09-09,1.0562770562770565
618,618,2017-09-10,1.6782608695652177
619,619,2017-09-11,1.682842287694974
620,620,2017-09-12,1.9806338028169013
621,621,2017-09-13,6.103448275862069
622,622,2017-09-14,12.207177814029365
623,623,2017-09-15,4.913821138211382
624,624,2017-09-16,0.1265306122448979
625,625,2017-09-17,8.81198003327787
626,626,2017-09-18,12.224755700325732
627,627,2017-09-19,9.039655172413791
628,628,2017-09-20,6.01358234295416
629,629,2017-09-21,7.52435064935065
630,630,2017-09-22,3.683870967741936
631,631,2017-09-23,-2.72210953346856
632,632,2017-09-24,4.735537190082645
633,633,2017-09-25,3.573717948717949
634,634,2017-09-26,-0.8085470085470086
635,635,2017-09-27,0.5799319727891157
636,636,2017-09-28,2.6575121163166395
637,637,2017-09-29,9.181229773462784
638,638,2017-09-30,-0.1136363636363636
639,639,2017-10-01,2.006644518272425
640,640,2017-10-02,3.4065040650406506
641,641,2017-10-03,1.9813242784380305
642,642,2017-10-04,1.6610738255033557
643,643,2017-10-05,6.608346709470305
644,644,2017-10-06,7.951534733441034
645,645,2017-10-07,2.678714859437751
646,646,2017-10-08,8.063333333333333
647,647,2017-10-09,17.09516129032258
648,648,2017-10-10,3.3846153846153846
649,649,2017-10-11,14.720268006700168
650,650,2017-10-12,15.957860615883307
651,651,2017-10-13,14.410130718954248
652,652,2017-10-14,6.926
653,653,2017-10-15,8.947194719471947
654,654,2017-10-16,3.759349593495935
655,655,2017-10-17,6.35016835016835
656,656,2017-10-18,7.569282136894825
657,657,2017-10-19,14.95090016366612
658,658,2017-10-20,11.096930533117932
659,659,2017-10-21,1.49402390438247
660,660,2017-10-22,7.669407894736842
661,661,2017-10-23,4.706168831168832
662,662,2017-10-24,8.281090289608176
663,663,2017-10-25,5.4190800681431
664,664,2017-10-26,8.881107491856678
665,665,2017-10-27,8.68729641693811
666,666,2017-10-28,13.73939393939394
667,667,2017-10-29,12.922813036020584
668,668,2017-10-30,5.304421768707483
669,669,2017-10-31,0.4158964879852125
670,670,2017-11-01,2.111111111111111
671,671,2017-11-02,5.264900662251655
672,672,2017-11-03,18.833613445378152
673,673,2017-11-04,5.402464065708419
674,674,2017-11-05,13.512820512820513
675,675,2017-11-06,9.350993377483444
676,676,2017-11-07,4.897526501766785
677,677,2017-11-08,2.4567474048442905
678,678,2017-11-09,6.202321724709784
679,679,2017-11-10,6.66996699669967
680,680,2017-11-11,0.7966101694915254
681,681,2017-11-12,5.82793867120954
682,682,2017-11-13,4.574503311258278
683,683,2017-11-14,0.7430555555555556
684,684,2017-11-15,4.257839721254356
685,685,2017-11-16,7.960264900662252
686,686,2017-11-17,6.988294314381271
687,687,2017-11-18,3.955911823647295
688,688,2017-11-19,7.180357142857143
689,689,2017-11-20,4.822064056939502
690,690,2017-11-21,4.60931899641577
691,691,2017-11-22,0.6399317406143344
692,692,2017-11-23,3.2325
693,693,2017-11-24,-1.6556016597510372
694,694,2017-11-25,3.1846689895470384
695,695,2017-11-26,15.527868852459015
696,696,2017-11-27,5.681518151815181
697,697,2017-11-28,0.195729537366548
698,698,2017-11-29,-0.2661870503597122
699,699,2017-11-30,2.7869415807560136
700,700,2017-12-01,3.331046312178388
701,701,2017-12-02,-2.6916299559471364
702,702,2017-12-03,4.355992844364938
703,703,2017-12-04,3.245250431778929
704,704,2017-12-05,0.0912408759124087
705,705,2017-12-06,-1.4205776173285198
706,706,2017-12-07,2.2613240418118465
707,707,2017-12-08,9.840070298769772
708,708,2017-12-09,2.922222222222222
709,709,2017-12-10,5.03921568627451
710,710,2017-12-11,3.962264150943396
711,711,2017-12-12,1.1794871794871795
712,712,2017-12-13,0.8522522522522522
713,713,2017-12-14,3.193103448275862
714,714,2017-12-15,6.34
715,715,2017-12-16,3.817427385892117
716,716,2017-12-17,9.016187050359711
717,717,2017-12-18,3.6884422110552766
718,718,2017-12-19,10.674616695059624
719,719,2017-12-20,15.173333333333334
720,720,2017-12-21,13.952998379254456
721,721,2017-12-22,7.969648562300319
722,722,2017-12-23,14.709565217391305
723,723,2017-12-24,12.96911196911197
724,724,2017-12-25,17.729433272394882
725,725,2017-12-26,14.030254777070065
726,726,2017-12-27,13.019354838709678
727,727,2017-12-28,7.078048780487805
728,728,2017-12-29,12.762135922330096
729,729,2017-12-30,11.937608318890817
730,730,2017-12-31,13.7134724857685
731,731,2018-01-01,16.289297658862875
732,732,2018-01-02,15.177884615384617
