FL_DATE,Test_Set_JFK,Forecast_Arima,Forecast_Expsm
2018-07-14,0.7913043478260869,10.36271385333794,9.19963719769087
2018-07-15,75.59638554216868,8.44971445187077,7.891570618408331
2018-07-16,19.883419689119172,33.21466188936779,17.952323660543247
2018-07-17,67.73958333333333,16.514909045647904,18.242631985840813
2018-07-18,15.005181347150259,32.52766009704112,25.971108722272206
2018-07-19,14.33756345177665,16.651369792184898,24.120118285236032
2018-07-20,15.98974358974359,16.246360662809877,22.58541644105826
2018-07-21,8.527536231884058,16.60316752293432,21.59139163614131
2018-07-22,47.00877192982456,14.0227735294105,19.669821714210684
2018-07-23,50.106628242074926,26.324199988433186,23.665899207631824
2018-07-24,31.626822157434404,28.349541380162258,27.70320792576578
2018-07-25,32.14005602240896,23.187895354628715,28.326332822231837
2018-07-26,20.640826873385013,23.642913408675682,28.9287913988913
2018-07-27,56.61,20.07416549223683,27.63967129976414
2018-07-28,20.904347826086955,31.915936753997126,32.130142543649384
2018-07-29,11.527415143603132,21.161743763800132,30.34865338169215
2018-07-30,5.432291666666667,17.816136812333642,27.493895418916907
2018-07-31,7.079487179487179,15.233673666837229,24.241543731376392
2018-08-01,28.64829396325459,15.098338662845148,21.705276717904315
2018-08-02,50.98198198198198,21.69503823452778,22.73843965873388
2018-08-03,58.206896551724135,29.329332234701305,26.865569708509984
2018-08-04,30.280966767371602,32.77652096413918,31.495158397793823
2018-08-05,10.449086161879896,24.534270898883932,31.310316028529773
2018-08-06,9.077120822622108,17.94688163252278,28.219882759334368
2018-08-07,64.49147727272727,16.90578083166704,25.460629267087793
2018-08-08,26.30909090909091,34.840666562224364,31.039166413903498
2018-08-09,15.046272493573264,23.47488439860763,30.354460189113663
2018-08-10,10.882051282051282,19.657565774541002,28.172727316669175
2018-08-11,98.05785123966942,17.820431953633385,25.733108155978456
2018-08-12,42.142011834319526,46.00987704805857,35.767317937398936
2018-08-13,49.26979472140763,30.22256873118176,36.71042616906039
2018-08-14,49.75910364145658,33.026668291145,38.585141221926754
2018-08-15,16.39637305699482,33.90243057135464,40.286247526588184
2018-08-16,7.874680306905371,23.395189059471072,36.73229120650137
2018-08-17,16.398950131233597,19.775663699081903,32.71849932061282
2018-08-18,21.526153846153846,21.652717423468047,30.490888875956017
2018-08-19,8.169761273209549,22.822805453483646,29.258656314930715
2018-08-20,5.363636363636363,18.091082165156926,26.317450833035263
2018-08-21,16.654986522911052,16.359840256203725,23.279652065109627
2018-08-22,4.767015706806283,19.308716393116875,22.285588454688284
2018-08-23,6.081841432225064,15.023756119823341,19.610333359504004
2018-08-24,4.435897435897436,14.723865010386126,17.466816849332456
2018-08-25,3.3987915407854983,13.54671582670782,15.349739228643312
2018-08-26,1.1493333333333333,12.603374577948045,13.368215021527623
2018-08-27,4.477572559366755,11.189634294809577,11.30981189992188
2018-08-28,6.956639566395664,11.661359570631898,10.14862949688447
2018-08-29,1.7678100263852243,12.0672098969055,9.609900418198638
2018-08-30,4.657963446475196,9.982253120689526,8.295569123556074
2018-08-31,18.828080229226362,10.497938782463423,7.686017798478457
2018-09-01,5.5049504950495045,14.922037050365454,9.519038204010952
2018-09-02,1.0788643533123028,10.728048673877076,8.872931657855196
2018-09-03,9.460227272727273,8.983640947124472,7.61472633515143
2018-09-04,5.1902017291066285,11.36965216612328,7.913096996938932
2018-09-05,-0.09734513274336283,9.930786138821933,7.47520254148922
2018-09-06,53.162721893491124,7.943865188462972,6.254827870277582
2018-09-07,13.755747126436782,25.22376422884789,13.654134564142264
2018-09-08,-0.705685618729097,13.818457773153549,13.670066828042035
2018-09-09,3.222520107238606,9.106526867652356,11.431969026691524
2018-09-10,14.088,9.87676209187287,10.160670141849524
2018-09-11,4.272471910112359,13.109541993385605,10.769056044847563
2018-09-12,10.90782122905028,10.003919024614504,9.763175795709348
2018-09-13,0.4117647058823529,11.91203962662292,9.940560007275137
2018-09-14,2.9864864864864864,8.482421231863595,8.463149151270446
2018-09-15,0.5080906148867314,8.954081610343314,7.610386218561874
2018-09-16,3.2419354838709675,7.887839263409141,6.500150376436831
2018-09-17,-0.583554376657825,8.458566323609007,5.988804870549019
2018-09-18,29.418338108882523,7.030138799666847,4.954788544467205
2018-09-19,-1.4764542936288088,16.55689265340185,8.769636740567648
2018-09-20,3.481578947368421,7.3116298816058976,7.188198672630016
2018-09-21,8.486842105263158,8.529537299825769,6.615351397165071
2018-09-22,-0.28846153846153844,9.972074716211752,6.904684999408817
2018-09-23,4.407506702412869,7.166245645662736,5.79264296776776
2018-09-24,7.899736147757256,8.398799173196064,5.57803582747323
2018-09-25,17.019662921348313,9.447308554663598,5.937477350174166
2018-09-26,24.48985507246377,12.45469018336667,7.6481410708150985
2018-09-27,1.581151832460733,15.303245347844879,10.249335674913986
2018-09-28,6.248041775456919,8.453220376465111,8.906616030009424
2018-09-29,4.67515923566879,9.670055054886717,8.497145278465664
2018-09-30,2.8655913978494625,9.045513445247494,7.909160167093088
2018-10-01,1.6363636363636365,8.309762015462926,7.133497276072254
2018-10-02,7.9523809523809526,7.734606354419165,6.287334021022739
2018-10-03,3.390710382513661,9.549633039803602,6.543829743145772
2018-10-04,1.9005235602094241,8.09599988530228,6.058304477959865
2018-10-05,2.1948051948051948,7.494611005367084,5.417328124147902
2018-10-06,8.317880794701987,7.37987210615406,4.9197616496640695
2018-10-07,3.9368131868131866,9.23024746463753,5.44430615337646
2018-10-08,11.559055118110237,7.89065518484,5.211952960947135
2018-10-09,2.828080229226361,10.302993829238005,6.189429227731225
2018-10-10,0.6918604651162791,7.662758772469362,5.67225539618879
2018-10-11,28.434065934065934,6.822298788577058,4.905565308668225
2018-10-12,6.912928759894459,15.684742229044474,8.517923931752474
2018-10-13,-0.4186046511627907,9.53063084155512,8.270831641072816
2018-10-14,-0.08602150537634409,7.094954438276025,6.938158766997459
2018-10-15,5.93368700265252,6.884552818626567,5.863662424946268
2018-10-16,1.3011363636363635,8.579714232121649,5.874381554586616
2018-10-17,1.0253521126760563,7.076628435972555,5.174365842452899
2018-10-18,2.1780104712041886,6.76879413677111,4.5383934794047525
2018-10-19,2.1099476439790577,6.984993814998802,4.176101820256142
2018-10-20,0.5132450331125827,6.823180927870947,3.8587628711030213
2018-10-21,4.225201072386059,6.180840050754959,3.34449367233706
2018-10-22,1.2638522427440633,7.232488270845447,3.4799264704144317
2018-10-23,3.815340909090909,6.257883922011107,3.139378497903288
2018-10-24,3.211267605633803,6.973840422348085,3.243260625381192
2018-10-25,3.856020942408377,6.766088084851493,3.238347457629243
2018-10-26,1.9425587467362924,6.974273402184485,3.333161730090798
2018-10-27,5.277777777777778,6.339113950061389,3.1197472733884535
2018-10-28,-0.2222222222222222,7.325355673791892,3.4508903481058995
2018-10-29,0.7611940298507462,5.588391821100345,2.8874018915604065
2018-10-30,-3.7072368421052633,5.7220905952900125,2.560991755841454
2018-10-31,-1.221453287197232,4.151322901876359,1.5976567820612493
2018-11-01,-1.3791044776119403,4.710936015349208,1.1634408467395077
2018-11-02,16.809384164222873,4.480801646358454,0.7714493125394858
2018-11-03,0.3120567375886525,10.318735000134332,3.2346261747078846
2018-11-04,2.166189111747851,5.482838326930919,2.7870828151899
2018-11-05,6.011173184357542,5.985130284644912,2.6920280451315626
2018-11-06,11.957186544342507,7.186045210985462,3.200160192351624
2018-11-07,1.28698224852071,9.256672993099981,4.541680971784951
2018-11-08,-0.9168900804289544,6.0901273933653535,4.042494734447294
2018-11-09,11.067567567567568,5.245568761657642,3.2833326532068003
2018-11-10,1.2702702702702702,9.01532306858629,4.47423428974084
2018-11-11,1.9944444444444445,6.0679890626373405,3.983790912287118
2018-11-12,1.4879356568364612,6.183540186841899,3.679564337095401
2018-11-13,4.147826086956521,5.9350136954185455,3.3444839638374537
2018-11-14,-0.33048433048433046,6.74402097504405,3.4673054473328833
2018-11-15,106.15185185185184,5.26282796005172,2.886672669950761
2018-11-16,74.68937329700273,39.8157442496476,18.563117855331562
2018-11-17,8.4,34.24745804425333,29.345817117992972
2018-11-18,2.9597701149425286,14.15542323419584,25.02776602213455
2018-11-19,2.621700879765396,11.813899229707392,21.150735483828047
2018-11-20,5.994413407821229,11.106964802152973,18.19120817261515
2018-11-21,5.747252747252747,11.722212204638181,16.32896791320511
2018-11-22,4.587234042553192,11.296555923836245,14.741241674095969
2018-11-23,4.779411764705882,10.605067564699395,13.227100012511713
2018-11-24,8.805929919137466,10.3582954028758,11.966898040968019
2018-11-25,12.390862944162437,11.429300591787296,11.494081709261094
2018-11-26,27.688346883468835,12.51812834113898,11.628253380727578
2018-11-27,12.455840455840455,17.638376793908925,14.021315463831842
2018-11-28,4.139130434782609,13.117416862971895,13.788327294640311
2018-11-29,1.6215469613259668,10.321387601733594,12.353937255267603
2018-11-30,2.0612813370473537,9.172467254950405,10.756363285441973
2018-12-01,-1.5088339222614842,8.954461883849287,9.454744707579435
2018-12-02,39.30722891566265,7.44880153244943,7.800443297141928
2018-12-03,3.858725761772853,20.622345757620792,12.504701318470119
2018-12-04,1.5203488372093024,9.883857608866155,11.231316680780244
2018-12-05,-0.04927536231884058,8.821851429243383,9.800750206267772
2018-12-06,-0.19613259668508287,7.964326630109827,8.343349814919005
2018-12-07,0.4373259052924791,7.555664693070092,7.071040378350615
2018-12-08,-1.2756183745583038,7.434051590200079,6.075974046963205
2018-12-09,8.627272727272727,6.584041749849874,4.966814219149421
2018-12-10,4.100840336134453,9.5622811978248,5.519457697790787
2018-12-11,0.9680232558139535,8.117841502146616,5.3066157681917225
2018-12-12,0.23699421965317918,6.971237076424252,4.655502500550893
2018-12-13,2.9972299168975067,6.5211671957719375,3.990816554195316
2018-12-14,2.845303867403315,7.2289187706687805,3.8411890291491466
2018-12-15,3.6132404181184667,7.082530376855757,3.6914071325310136
2018-12-16,10.249283667621777,7.245025632829341,3.679663260335169
2018-12-17,4.933518005540166,9.398716784194828,4.66341369127491
2018-12-18,1.0338028169014084,7.795614921765382,4.703735809808504
2018-12-19,-0.06318681318681318,6.484224060915475,4.155802189001055
2018-12-20,9.114973262032086,5.956691803889173,3.5251505548148905
2018-12-21,62.225806451612904,8.832454753852296,4.360522195976858
2018-12-22,22.84659090909091,26.691756958863397,12.95650601033123
2018-12-23,6.274932614555256,15.554865661482738,14.503855208039194
2018-12-24,5.9311475409836065,10.460458604789617,13.222894720523927
2018-12-25,16.809364548494983,10.157692357941684,12.119043683992308
2018-12-26,5.629032258064516,13.597496448127716,12.821712960093784
2018-12-27,4.509433962264151,10.093466909843654,11.747119838065906
2018-12-28,29.485175202156334,9.5271890435411,10.67551874566051
2018-12-29,13.398280802292264,17.60528597697158,13.457415556425781
2018-12-30,8.093833780160859,12.935145894520156,13.448602748893038
2018-12-31,1.9645161290322581,11.22290297804511,12.653735762083329
