FL_DATE,Test_Set_LAX,Forecast_Arima,Forecast_Expsm
2018-05-15,9.535893155258764,9.395700485550845,7.309095831031931
2018-05-16,9.071778140293638,8.866165974387824,7.888032167864807
2018-05-17,9.921507064364206,8.818766461982227,8.196168306837343
2018-05-18,13.45125786163522,9.246840323176503,8.645625886719678
2018-05-19,5.368620037807183,10.774570085228115,9.900826489324867
2018-05-20,17.31050955414013,7.887006507256899,8.71742720753338
2018-05-21,14.984375,12.411899988553198,10.953552933111634
2018-05-22,7.830870279146141,12.021949356188426,12.013287641177829
2018-05-23,8.9776,9.510029519412914,10.916194943225605
2018-05-24,10.7265625,9.82037130610508,10.411957178794403
2018-05-25,8.671850699844478,10.455970751678162,10.493696525908664
2018-05-26,4.809980806142034,9.69784760752136,10.020450097019896
2018-05-27,0.5948905109489051,8.098325013615913,8.666395992780169
2018-05-28,6.717041800643087,6.140026040296524,6.554252506557032
2018-05-29,5.371753246753247,8.075713994801312,6.597182948868998
2018-05-30,12.00487012987013,7.472396051930844,6.275188497772001
2018-05-31,12.314465408805031,9.958820270156544,7.772292561969925
2018-06-01,5.858934169278997,10.343343683964566,8.953830061475873
2018-06-02,5.5803402646502835,8.031996913546397,8.148706348444138
2018-06-03,10.192125984251968,7.760507883819007,7.481508243137427
2018-06-04,7.435658914728682,9.430352262464766,8.185510349177475
2018-06-05,2.3629032258064515,8.470961002765364,7.990841486746505
2018-06-06,4.175824175824176,6.418190056457372,6.529794785371792
2018-06-07,7.722727272727273,6.803327412694321,5.91652448181299
2018-06-08,7.6923076923076925,8.02596153772813,6.386912648012711
2018-06-09,8.616197183098592,8.0594063292423,6.725944638121752
2018-06-10,12.100308641975309,8.46271768513596,7.216498850846651
2018-06-11,7.035982008995502,9.928467084757251,8.484671991374697
2018-06-12,6.472727272727273,8.196957784725297,8.107949743241054
2018-06-13,9.113323124042878,7.919604998171767,7.683660643050628
2018-06-14,4.938530734632684,8.885793900341337,8.054434442006732
2018-06-15,10.994020926756352,7.316783850907626,7.246601221351054
2018-06-16,5.157068062827225,9.5439670322837,8.217548148699947
2018-06-17,9.476923076923077,7.439460782913358,7.424998820974512
2018-06-18,7.879699248120301,8.984704513804653,7.9560824211694126
2018-06-19,11.182380216383308,8.463623988509525,7.93631348191457
2018-06-20,9.435975609756097,9.770688797542647,8.776589969414374
2018-06-21,10.06980273141123,9.273848079723995,8.947485139780458
2018-06-22,9.369924812030074,9.590057005504715,9.238419044310328
2018-06-23,6.873462214411248,9.40739464682437,9.272514078653913
2018-06-24,12.00920245398773,8.463635390928465,8.651160537356732
2018-06-25,13.936651583710407,10.380550708901188,9.520319286110507
2018-06-26,8.40677966101695,11.34434709246711,10.665692956189144
2018-06-27,6.0592705167173255,9.446820728065012,10.079228216240345
2018-06-28,8.677811550151976,8.447052962979596,9.039414217969826
2018-06-29,7.357784431137724,9.284357592693107,8.945898914307294
2018-06-30,5.866782006920415,8.743636300272026,8.535094838426614
2018-07-01,4.636363636363637,8.061690456488297,7.844100696384224
2018-07-02,3.988853503184713,7.409065923994095,7.011326555585106
2018-07-03,8.032534246575343,6.937160420607554,6.223880058048348
2018-07-04,2.1134751773049647,8.312992343476097,6.695055602004293
2018-07-05,6.327503974562798,6.0112681170699735,5.50332728472408
2018-07-06,6.923444976076555,7.368763851001961,5.718194585629771
2018-07-07,7.019163763066202,7.579990951046563,6.031473187397656
2018-07-08,6.0,7.630630611318152,6.287827262922714
2018-07-09,10.152466367713005,7.244104517119605,6.213146925030287
2018-07-10,8.951367781155016,8.84165197438095,7.234933196759761
2018-07-11,6.435045317220544,8.56831911277849,7.680697654041326
2018-07-12,8.403348554033485,7.678051515556824,7.3572101095626525
2018-07-13,4.625377643504532,8.400939227563068,7.6286700036663735
2018-07-14,4.147368421052631,6.974788160891523,6.849752214279047
2018-07-15,12.077639751552795,6.623164730444456,6.148868313904389
2018-07-16,7.127627627627628,9.589285092457668,7.684679189286284
2018-07-17,15.486902927580894,7.9480847972400674,7.540427720346072
2018-07-18,5.751515151515152,11.23230838770245,9.600040005397016
2018-07-19,9.802098950524737,7.862307944372862,8.600123951650176
2018-07-20,13.560422960725075,9.303719910154681,8.91084809167954
2018-07-21,9.266550522648084,10.883634574845626,10.114855372920676
2018-07-22,13.953125,9.496970053102089,9.894702974566867
2018-07-23,20.676829268292682,11.356337190483135,10.947414180642516
2018-07-24,12.192901234567902,14.298526616469887,13.493839533743424
2018-07-25,13.832072617246595,11.600002923980702,13.149909151352196
2018-07-26,11.639939485627837,12.306270034720857,13.328767898259821
2018-07-27,12.465960665658093,11.586933921701771,12.887546689705257
2018-07-28,14.07029876977153,11.908660894557821,12.777765856640197
2018-07-29,17.265432098765434,12.585726541091477,13.114200353405963
2018-07-30,11.67313432835821,13.981465551737935,14.196352643472835
2018-07-31,12.203389830508474,12.083882766743406,13.538145201977406
2018-08-01,10.136570561456752,12.226194106144545,13.190955739207919
2018-08-02,16.847560975609756,11.38100008833221,12.396845524868246
2018-08-03,19.062310030395135,13.881624839019494,13.553270060936281
2018-08-04,10.224347826086957,15.026993871499702,14.986262453779272
2018-08-05,9.140215716486903,11.916405494821532,13.74756515527993
2018-08-06,8.58955223880597,11.280381195724193,12.553688978216302
2018-08-07,12.767584097859327,10.820454140562871,11.523791875272092
2018-08-08,21.02619414483821,12.221938792326592,11.847382042132176
2018-08-09,13.071748878923767,15.505601705663166,14.222048078256925
2018-08-10,9.226865671641791,12.897921355028103,13.9241800375618
2018-08-11,13.835125448028673,11.36666472627189,12.711833369254231
2018-08-12,11.4421875,12.93298206624539,13.001535464914522
2018-08-13,14.937125748502995,12.054749877406518,12.5994634860402
2018-08-14,17.626356589147285,13.337753310160574,13.202115638435135
2018-08-15,12.519142419601838,14.523645046532742,14.34291153797675
2018-08-16,10.591251885369532,12.789075098247359,13.872245093001704
2018-08-17,9.8234398782344,11.965071754341054,13.027282422602362
2018-08-18,7.14936247723133,11.492042751518223,12.201786275939728
2018-08-19,12.725429017160687,10.24344144607523,10.895713922710874
2018-08-20,9.580547112462007,12.107399551610802,11.369646760037366
2018-08-21,10.31321370309951,10.927806370660141,10.907509108457536
2018-08-22,5.221508828250402,11.072182486522133,10.75389290344742
2018-08-23,6.214849921011059,8.991380633932401,9.321390511987682
2018-08-24,9.366929133858267,9.009721425449275,8.511933391800014
2018-08-25,2.574144486692015,9.987843028307445,8.734776764305689
2018-08-26,2.873990306946688,7.274780629344253,7.129263656546984
2018-08-27,6.515007898894154,6.942625632093699,6.010136289170792
2018-08-28,4.692691029900332,8.018842278778797,6.143118688852964
2018-08-29,2.300324675324675,7.203730243499224,5.762560236575885
2018-08-30,4.603149606299213,6.064953780917171,4.852776985684065
2018-08-31,8.253543307086614,6.665653373930234,4.78706673479941
2018-09-01,6.33264887063655,7.984620854280829,5.69560459000299
2018-09-02,0.222011385199241,7.337384249360943,5.86205415485947
2018-09-03,6.665032679738562,4.903616503831404,4.388185642007479
2018-09-04,3.5542372881355933,7.057969339959712,4.983875362464183
2018-09-05,2.4507512520868113,5.8875595359168384,4.610518265305482
2018-09-06,2.1473509933774833,5.308700500584816,4.045991588157305
2018-09-07,3.1766666666666667,4.997711851579552,3.549027760790319
2018-09-08,-0.15354330708661418,5.222230735640024,3.4515024692298306
2018-09-09,3.057660626029654,3.8036844178776317,2.506620994842465
2018-09-10,2.778675282714055,4.786700806963939,2.651255198297954
2018-09-11,0.6068376068376068,4.6305898705552995,2.68464337300402
2018-09-12,0.9653465346534653,3.7082622050788148,2.140221475951802
2018-09-13,1.3632075471698113,3.6547255296732466,1.8320596499720863
2018-09-14,4.243670886075949,3.678391361537501,1.7090590728726882
2018-09-15,-0.34307992202729043,4.717464979083124,2.3732198440058716
2018-09-16,6.235099337748345,2.995163521928454,1.662044150851428
2018-09-17,5.63317384370016,5.399797083233123,2.858614797010956
2018-09-18,2.18135593220339,5.403118501724274,3.5849201727371796
2018-09-19,2.2796052631578947,4.20131532002832,3.217355800766635
2018-09-20,8.6513470681458,4.169605686289256,2.972087645010898
2018-09-21,8.33816425120773,6.629775275111032,4.45753183087391
2018-09-22,4.451866404715128,6.868967564388911,5.476999879393689
2018-09-23,8.61311475409836,5.609441597605293,5.207321555436495
2018-09-24,4.2656,7.247916749219678,6.102141069225641
2018-09-25,3.7550675675675675,5.789760112405072,5.619388894193541
2018-09-26,6.83993399339934,5.531530179096694,5.13085011038371
2018-09-27,5.993630573248407,6.6737587600919435,5.578423253192476
2018-09-28,6.851910828025478,6.46606925323519,5.687197161601745
2018-09-29,8.017751479289942,6.860649437501203,5.992372237573496
2018-09-30,5.386776859504132,7.423228071056389,6.523406543555916
2018-10-01,5.876602564102564,6.541991529345517,6.225342709553862
2018-10-02,1.305084745762712,6.705947604091513,6.133970257416137
2018-10-03,3.8118811881188117,4.901359970632891,4.86948219891459
2018-10-04,5.151898734177215,5.608850381242752,4.5921561818064465
2018-10-05,4.520504731861199,6.05359368048521,4.738902676595781
