FL_DATE,Test_Set_LAX,Forecast_Arima,Forecast_Expsm
2018-07-13,4.625377643504532,7.849865442711604,7.6286700036663735
2018-07-14,4.147368421052631,6.091287718125781,6.849752214279047
2018-07-15,12.077639751552795,6.130324604330127,6.148868313904389
2018-07-16,7.127627627627628,9.161479461183928,7.684679189286284
2018-07-17,15.486902927580894,6.7159622763067395,7.540427720346072
2018-07-18,5.751515151515152,10.953188403995394,9.600040005397016
2018-07-19,9.802098950524737,6.436956690010657,8.600123951650176
2018-07-20,13.560422960725075,9.224972285882718,8.91084809167954
2018-07-21,9.266550522648084,10.158707609126749,10.114855372920676
2018-07-22,13.953125,8.63582140594637,9.894702974566867
2018-07-23,20.676829268292682,11.108758570900342,10.947414180642516
2018-07-24,12.192901234567902,13.742673431351637,13.493839533743424
2018-07-25,13.832072617246595,10.556371466349749,13.149909151352196
2018-07-26,11.639939485627837,12.351673568751448,13.328767898259821
2018-07-27,12.465960665658093,11.188683383012838,12.887546689705257
2018-07-28,14.07029876977153,11.916147994631203,12.777765856640197
2018-07-29,17.265432098765434,12.490249256074598,13.114200353405963
2018-07-30,11.67313432835821,13.943086001937623,14.196352643472835
2018-07-31,12.203389830508474,11.727127267974259,13.538145201977406
2018-08-01,10.136570561456752,12.524981879517467,13.190955739207919
2018-08-02,16.847560975609756,11.391673332617575,12.396845524868246
2018-08-03,19.062310030395135,14.319653257950042,13.553270060936281
2018-08-04,10.224347826086957,14.890298763186614,14.986262453779272
2018-08-05,9.140215716486903,11.671746667631808,13.74756515527993
2018-08-06,8.58955223880597,11.829465782742323,12.553688978216302
2018-08-07,12.767584097859327,11.129631098205733,11.523791875272092
2018-08-08,21.02619414483821,12.674595593055797,11.847382042132176
2018-08-09,13.071748878923767,15.765025169391299,14.222048078256925
2018-08-10,9.226865671641791,12.424283403684202,13.9241800375618
2018-08-11,13.835125448028673,11.785030250394072,12.711833369254231
2018-08-12,11.4421875,13.493517447311312,13.001535464914522
2018-08-13,14.937125748502995,12.087241419207169,12.5994634860402
2018-08-14,17.626356589147285,13.829697800086453,13.202115638435135
2018-08-15,12.519142419601838,14.678006278838462,14.34291153797675
2018-08-16,10.591251885369532,12.764727276568884,13.872245093001704
2018-08-17,9.8234398782344,12.418389564995922,13.027282422602362
2018-08-18,7.14936247723133,11.898852741523397,12.201786275939728
2018-08-19,12.725429017160687,10.582437667448175,10.895713922710874
2018-08-20,9.580547112462007,12.74326891178874,11.369646760037366
2018-08-21,10.31321370309951,10.843626886918438,10.907509108457536
2018-08-22,5.221508828250402,11.455791482744301,10.75389290344742
2018-08-23,6.214849921011059,8.967242300092728,9.321390511987682
2018-08-24,9.366929133858267,9.450586268140006,8.511933391800014
2018-08-25,2.574144486692015,10.141467803148364,8.734776764305689
2018-08-26,2.873990306946688,6.962903703128366,7.129263656546984
2018-08-27,6.515007898894154,7.220137304924828,6.010136289170792
2018-08-28,4.692691029900332,7.99544735295598,6.143118688852964
2018-08-29,2.300324675324675,6.7759361550227375,5.762560236575885
2018-08-30,4.603149606299213,5.7365531265010015,4.852776985684065
2018-08-31,8.253543307086614,6.425966842844453,4.78706673479941
2018-09-01,6.33264887063655,7.501957339345694,5.69560459000299
2018-09-02,0.222011385199241,6.525698286259116,5.86205415485947
2018-09-03,6.665032679738562,4.150552536865126,4.388185642007479
2018-09-04,3.5542372881355933,6.87132143181776,4.983875362464183
2018-09-05,2.4507512520868113,4.80379391996429,4.610518265305482
2018-09-06,2.1473509933774833,4.668682179423758,4.045991588157305
2018-09-07,3.1766666666666667,4.209735681128283,3.549027760790319
2018-09-08,-0.15354330708661418,4.427314139741128,3.4515024692298306
2018-09-09,3.057660626029654,2.7457069108884955,2.506620994842465
2018-09-10,2.778675282714055,4.070403925219265,2.651255198297954
2018-09-11,0.6068376068376068,3.4390791065526356,2.68464337300402
2018-09-12,0.9653465346534653,2.5687917995249614,2.140221475951802
2018-09-13,1.3632075471698113,2.6215476733541045,1.8320596499720863
2018-09-14,4.243670886075949,2.501694752525837,1.7090590728726882
2018-09-15,-0.34307992202729043,3.57026328866152,2.3732198440058716
2018-09-16,6.235099337748345,1.4534503196130153,1.662044150851428
2018-09-17,5.63317384370016,4.499441137099639,2.858614797010956
2018-09-18,2.18135593220339,3.740270892794651,3.5849201727371796
2018-09-19,2.2796052631578947,2.7850040210017664,3.217355800766635
2018-09-20,8.6513470681458,2.9756610220135746,2.972087645010898
2018-09-21,8.33816425120773,5.514125112657446,4.45753183087391
2018-09-22,4.451866404715128,5.235453456320354,5.476999879393689
2018-09-23,8.61311475409836,4.168041797290115,5.207321555436495
2018-09-24,4.2656,6.257364963028065,6.102141069225641
2018-09-25,3.7550675675675675,4.256228259323846,5.619388894193541
2018-09-26,6.83993399339934,4.561634725390947,5.13085011038371
2018-09-27,5.993630573248407,5.657931605500112,5.578423253192476
2018-09-28,6.851910828025478,5.207527771474084,5.687197161601745
2018-09-29,8.017751479289942,5.817595287442051,5.992372237573496
2018-09-30,5.386776859504132,6.323307030986269,6.523406543555916
2018-10-01,5.876602564102564,5.353734764051734,6.225342709553862
2018-10-02,1.305084745762712,5.819076931520841,6.133970257416137
2018-10-03,3.8118811881188117,3.7689978699294064,4.86948219891459
2018-10-04,5.151898734177215,4.9613912568856815,4.5921561818064465
2018-10-05,4.520504731861199,5.030988042993141,4.738902676595781
2018-10-06,4.149700598802395,4.765042732738335,4.681682021380569
2018-10-07,5.598006644518272,4.6370315167555285,4.54230577613066
2018-10-08,6.6618589743589745,5.204470060464568,4.818842431481993
2018-10-09,4.4623115577889445,5.572210071302818,5.301458106282139
2018-10-10,4.377668308702791,4.722513415403472,5.081712303333976
2018-10-11,12.924920127795527,4.865143243780344,4.897374930958257
2018-10-12,15.065079365079365,8.371331279261245,6.998494424112565
2018-10-13,10.621031746031745,9.117170585408772,9.12911199174862
2018-10-14,10.177049180327868,8.013006669069624,9.527105074733246
2018-10-15,20.10207336523126,8.544144763396222,9.700008383393413
2018-10-16,3.132013201320132,12.92074142725589,12.480816097335378
2018-10-17,4.146341463414634,5.748392968363573,9.982705650065954
2018-10-18,6.408874801901743,7.597357573965307,8.453122582583502
2018-10-19,13.427662957074721,7.506983142467265,7.9170920722190745
2018-10-20,4.241035856573705,10.32630741230381,9.359822060043221
2018-10-21,7.210963455149502,6.214784060988215,8.02224726230737
2018-10-22,6.886217948717949,8.211197027717834,7.810105951176972
2018-10-23,6.750830564784053,7.393722965596046,7.56846534825636
2018-10-24,2.042483660130719,7.465014987029419,7.354559821854441
2018-10-25,5.23696682464455,5.339724758720781,5.96276989483937
2018-10-26,9.891679748822606,6.701007877610615,5.771921076410691
2018-10-27,9.03448275862069,8.076647637354231,6.8514717100163764
2018-10-28,13.208261617900172,7.654475103689892,7.421943863884071
2018-10-29,10.840677966101694,9.754073742585051,8.935549504976292
2018-10-30,4.755834829443447,8.77335898603674,9.435955771523131
2018-10-31,0.5668662674650699,6.791478429746164,8.210096505654803
2018-11-01,5.713810316139767,5.199963919528978,6.215229089558926
2018-11-02,5.201986754966887,7.036836569805582,6.083888457083699
2018-11-03,1.8390342052313884,6.126582027874769,5.853047345111858
2018-11-04,2.033500837520938,4.787956915606745,4.800958001786646
2018-11-05,4.4504950495049505,4.735416268469802,4.072663094199989
2018-11-06,4.164075993091537,5.330870599152368,4.17213988231763
2018-11-07,4.656410256410257,4.909861786636008,4.170021883868206
2018-11-08,6.6245901639344265,5.10560697179467,4.2976229697766435
2018-11-09,15.526058631921824,5.815823439837304,4.907305660891712
2018-11-10,4.768762677484787,9.538279654599217,7.688931414852799
2018-11-11,8.632107023411372,4.990898267634844,6.920366118255609
2018-11-12,2.9020866773675764,7.766238660316475,7.368608509983079
2018-11-13,2.6857142857142855,4.771381969783402,6.201135279981234
2018-11-14,5.6610738255033555,5.150692410701591,5.283877032278289
2018-11-15,17.444805194805195,5.9065387806893535,5.382374997884943
2018-11-16,19.01451612903226,10.646039854902149,8.522566983676185
2018-11-17,11.291115311909262,11.192251747592477,11.29643929323463
2018-11-18,6.464837049742711,9.053186373601374,11.295011882745902
2018-11-19,3.4716981132075473,7.925855094733031,10.019204468797014
2018-11-20,9.69767441860465,6.709501927668557,8.311049673681827
2018-11-21,13.806451612903226,9.142868133225429,8.672266843475228
2018-11-22,1.53125,10.34010114415647,10.008731431756484
2018-11-23,0.4260355029585799,5.382295852284165,7.806460383902839
2018-11-24,7.973109243697479,5.5892337931759,5.882650475584116
2018-11-25,11.7223113964687,7.90241353541534,6.429856738952319
2018-11-26,16.7,8.896452985795499,7.803928279999786
2018-11-27,6.144053601340033,11.205782406893153,10.109476328638406
2018-11-28,2.1015761821366024,6.999179738101299,9.07929572619933
2018-11-29,23.92542372881356,6.2519070594963475,7.278979008308849
2018-11-30,2.797658862876254,15.0341278779682,11.548891159746209
2018-12-01,2.9511677282377917,5.264570557806204,9.304695401491342
2018-12-02,3.727272727272727,7.457246205680032,7.693731686634799
2018-12-03,2.0340715502555367,6.4901582183444875,6.684301598975487
2018-12-04,2.804659498207885,5.589604939415957,5.494486058008036
2018-12-05,8.540394973070018,5.5800050385394115,4.802528939979755
2018-12-06,30.45484949832776,7.55269621272324,5.7608683112172665
2018-12-07,6.475083056478406,16.437123442245515,11.998804686126062
2018-12-08,0.26963906581740976,6.265731650351504,10.578874814547905
2018-12-09,4.752631578947368,6.332029974574901,8.008606347823726
2018-12-10,4.737732656514383,7.234198016117649,7.201683769069482
2018-12-11,2.7464285714285714,6.603236672950934,6.5896722068359495
2018-12-12,0.36777583187390545,5.6425729005319845,5.632347740700247
2018-12-13,3.54228855721393,4.441882621487816,4.313352213533317
2018-12-14,9.26968174204355,5.450166659053314,4.119263576115227
2018-12-15,5.273109243697479,7.292640011766216,5.406856875647412
2018-12-16,9.971428571428572,5.440380010632353,5.3735989554186485
2018-12-17,5.57672849915683,7.871485035363026,6.5160819877198115
2018-12-18,4.341549295774648,5.719216019214396,6.282607160759824
2018-12-19,6.996875,5.744291769534081,5.800543704043964
2018-12-20,13.499217527386541,6.631276037884463,6.097596265717733
2018-12-21,19.41331269349845,9.181143327577981,7.936124250901566
2018-12-22,9.62684124386252,11.672460154246256,10.819550972429461
2018-12-23,7.656967840735069,8.109901978766162,10.515964714073672
2018-12-24,7.885245901639344,8.458710889676798,9.797448056170634
2018-12-25,5.043087971274685,8.337038515695035,9.320417072236953
2018-12-26,9.203389830508474,7.103956712777121,8.256341397239089
2018-12-27,20.946153846153845,8.85635191348402,8.49186896255971
2018-12-28,15.190548780487806,13.387892251898752,11.585919225068142
2018-12-29,10.08688524590164,10.94810671206931,12.492329497160783
2018-12-30,8.20923076923077,10.107699949137896,11.888375128629326
2018-12-31,7.120287253141831,9.533833149248716,10.972581893077052
