FL_DATE,Test_Set_ATL,Forecast_Arima,Forecast_Expsm
2018-05-03,11.435127978817299,6.889580898282708,3.4426578712045215
2018-05-04,4.693520140105079,9.730788886793384,6.340361890140402
2018-05-05,1.3974654377880185,7.56646674079102,5.74289893135869
2018-05-06,4.025500910746812,5.793775359917229,4.168456138008412
2018-05-07,2.1650821089023338,6.500271229549677,4.116661805882449
2018-05-08,7.320388349514563,5.883562889616478,3.409565993681264
2018-05-09,4.789241622574956,7.84813718871639,4.82618056474076
2018-05-10,15.305821025195483,7.213880793415346,4.812802037432267
2018-05-11,7.821645021645022,11.349137557831478,8.614626684343165
2018-05-12,2.6344743276283618,9.147548050140323,8.326663570466465
2018-05-13,5.021821631878558,6.602400813317075,6.265601136744148
2018-05-14,8.847428073234525,7.056166483022309,5.815570026958975
2018-05-15,21.323662737987306,8.696174756619012,6.912389154059168
2018-05-16,16.20106288751107,14.084597786158186,12.129411646360722
2018-05-17,16.80659150043365,13.088327860653173,13.6133942837749
2018-05-18,8.769031141868512,13.13970027059419,14.777748659136563
2018-05-19,7.31712962962963,9.890543990441294,12.593839307379774
2018-05-20,32.14727272727273,8.653612936621197,10.682023844247265
2018-05-21,10.001742160278745,18.4676011099994,18.439318216710507
2018-05-22,11.731316725978647,11.478785439420864,15.384597736988434
2018-05-23,8.08707124010554,10.772577027016009,14.071630378228598
2018-05-24,6.8713298791019,9.158421641145686,11.920796112242167
2018-05-25,9.275412684622069,8.341201103581856,10.102373100237154
2018-05-26,3.797604790419162,9.146591321438608,9.804236899033146
2018-05-27,5.796930342384888,7.096095535478639,7.637739098629654
2018-05-28,12.4,7.4874625736459395,6.972569339390057
2018-05-29,11.453982300884956,10.232648718292959,8.929478925453079
2018-05-30,11.152557319223986,10.405004622039087,9.838381557808745
2018-05-31,16.963446475195823,10.318812283914319,10.311637999381155
2018-06-01,77.25,12.650109042762963,12.708659000633087
2018-06-02,23.782359679266897,37.6892067313792,36.403739586801095
2018-06-03,12.56935630099728,20.947127886300947,31.465990739739237
2018-06-04,4.670700086430424,13.012655754659168,24.69941219159425
2018-06-05,2.64783759929391,8.251152153182902,17.702247802722457
2018-06-06,1.4802458296751537,6.5040496713684846,12.361733057457457
2018-06-07,7.577623590633131,5.688632111372745,8.43259801945158
2018-06-08,5.167235494880546,7.982472869266491,8.123219402524414
2018-06-09,6.503253796095445,7.458903383344245,7.061172365806552
2018-06-10,10.920393559928444,7.892556785709339,6.86120199033812
2018-06-11,36.770673486786016,9.755427526098085,8.310552390454811
2018-06-12,7.390034364261169,20.556028018433693,18.427327656872563
2018-06-13,12.96551724137931,10.827790997200333,14.483122062501867
2018-06-14,6.6290598290598295,11.162790994610184,13.948634374344024
2018-06-15,12.28656462585034,8.688528528078212,11.374122569696382
2018-06-16,11.943071965628357,10.46705464502896,11.69517603155988
2018-06-17,7.162377994676131,10.681741265626943,11.782354019962918
2018-06-18,6.625,8.809161967072164,10.15744776673672
2018-06-19,14.234226447709593,8.22287853126707,8.91345577393421
2018-06-20,9.207369323050557,11.155353281725974,10.785672502931785
2018-06-21,12.34295415959253,9.722074209881367,10.230938401884716
2018-06-22,24.958404074702887,10.6951335793292,10.973213319275434
2018-06-23,9.472610096670246,15.945875157761314,15.891508055714045
2018-06-24,11.209302325581396,10.784338061873328,13.63063542251162
2018-06-25,73.96044711951849,10.459010116897161,12.781837462039421
2018-06-26,23.961106309420916,35.51749037202688,34.21010676541573
2018-06-27,17.054030874785592,20.5918753793403,30.41645967540154
2018-06-28,95.46752058554438,14.808525127586748,25.796926251609612
2018-06-29,11.151952461799661,44.60360125168734,49.77945007157871
2018-06-30,5.5730110775428,18.65415576365033,36.133475159791324
2018-07-01,3.658,10.203055248450966,26.571636506145683
2018-07-02,5.187946884576098,7.522683836169979,19.283141082999055
2018-07-03,3.715508021390374,7.483352527385054,14.621589746857385
2018-07-04,1.3654708520179373,6.918404271254946,10.953543560655726
2018-07-05,4.4911937377690805,5.887984480890637,7.706805902959594
2018-07-06,16.546161321671526,6.830145401001838,6.619331383077763
2018-07-07,4.2716297786720325,11.632182569102127,9.918404683962367
2018-07-08,3.8411458333333335,8.097990795400001,8.063167751538959
2018-07-09,4.439899833055092,7.096498126005253,6.67245960310415
2018-07-10,5.587888982338099,7.087194495770872,5.936285212760675
2018-07-11,3.116554054054054,7.518890712023072,5.821470619408156
2018-07-12,7.8201680672268905,6.678511971072178,4.930439039757937
2018-07-13,10.81719532554257,8.270627280620815,5.8818433219055155
2018-07-14,16.085084033613445,9.781239216649086,7.50455202443862
2018-07-15,21.984238178633976,12.137781135747751,10.328900711792214
2018-07-16,25.194794290512174,14.93741426710414,14.189057329576674
2018-07-17,16.09286328460877,16.82708203222179,17.87518201878092
2018-07-18,7.843617920540997,13.805581619629539,17.27663453322885
2018-07-19,14.026733500417711,9.956168522997022,14.144275636659199
2018-07-20,18.20721476510067,11.416958775483938,14.10540155120226
2018-07-21,45.05614406779661,13.35077303605771,15.4619574878163
2018-07-22,22.01414677276746,24.08450559414114,25.28798960878528
2018-07-23,19.369399830938292,17.782864186323778,24.182175134258102
2018-07-24,15.578231292517007,15.312379967824477,22.58317519102655
2018-07-25,8.610356536502547,13.292904130866205,20.272595512606248
2018-07-26,5.807885906040268,10.159941514047581,16.42739365428269
2018-07-27,15.144189991518235,8.360511050914797,12.899464754877206
2018-07-28,4.671247357293869,11.504230668160602,13.64729529964291
2018-07-29,8.095113438045376,8.243269128327789,10.663971956535503
2018-07-30,7.276293823038397,8.786569562546692,9.806647628532076
2018-07-31,77.59165154264973,8.60061404502823,8.9627212658802
2018-08-01,21.431107354184277,35.356961537759645,31.2765655412041
2018-08-02,29.653164556962025,20.22912519839565,27.898849144164302
2018-08-03,23.398457583547557,19.85050980938916,28.46980118107897
2018-08-04,6.413938753959873,17.408884637219217,26.840585552036213
2018-08-05,6.842334494773519,10.410497571908783,20.381320804909613
2018-08-06,3.572506286672255,8.87718588759984,16.071406984305792
2018-08-07,14.65365025466893,7.2787816305910695,12.027270548161304
2018-08-08,31.720890410958905,11.05248437412024,12.879914930032971
2018-08-09,64.32139812446718,18.387798889748716,18.871835633326935
2018-08-10,15.224094355518114,32.703088032189406,33.42515849976085
2018-08-11,14.470021413276232,17.262488864238513,27.445688638514447
2018-08-12,10.733333333333333,13.380057949549226,23.422597245596833
2018-08-13,14.445116681071736,11.064049162638916,19.51309003923503
2018-08-14,13.257588898525585,11.926034490110268,17.941396225143716
2018-08-15,3.7240484429065743,11.681344150308995,16.484651317516246
2018-08-16,3.0187713310580206,8.028142789371662,12.490532167664112
2018-08-17,7.812392426850258,6.902871632703267,9.484361331815608
2018-08-18,16.9819209039548,8.44706088085908,8.951787984281287
2018-08-19,7.007207207207207,12.269292860812477,11.481995167627836
2018-08-20,7.74374460742019,9.399579917230856,10.081463583476573
2018-08-21,7.581128747795415,9.005961103616825,9.348741198050774
2018-08-22,0.15611448395490027,8.8516870839181,8.794492410380512
2018-08-23,3.1619537275064267,6.01269778937794,6.081110741157467
2018-08-24,2.48586118251928,6.47870745923445,5.16035937480591
2018-08-25,1.799059929494712,6.328736679217213,4.316544748242345
2018-08-26,1.4609665427509293,6.029482361232819,3.5220448541086515
2018-08-27,0.5996503496503497,5.826445008151529,2.8714429869309015
2018-08-28,2.359180035650624,5.448170749992607,2.1541960622570775
2018-08-29,5.24866785079929,6.0188488935584425,2.2188966474806775
2018-08-30,3.6733800350262698,7.242089968598156,3.173875161270354
2018-08-31,5.667541557305337,6.931106428722485,3.331213443147468
2018-09-01,3.541501976284585,7.60913144033718,4.067119272973384
2018-09-02,1.351421188630491,6.962541820809123,3.9015452743530177
2018-09-03,5.181730769230769,5.978532983591092,3.0983779796428434
2018-09-04,4.859464627151052,7.191523470237782,3.754486460913563
2018-09-05,2.2798833819241984,7.352888191616854,4.10246582846049
2018-09-06,5.39109390125847,6.412597920046577,3.5285274317147555
2018-09-07,7.015399422521655,7.364156818494106,4.115003883504483
2018-09-08,0.4711168164313222,8.201224847245557,5.028415675403517
2018-09-09,16.312791783380018,5.921754292235104,3.5936001975814875
2018-09-10,5.076449912126538,11.367967537720752,7.594012816188654
2018-09-11,1.819158460161146,8.415246083282005,6.800731268739969
2018-09-12,7.227191413237925,6.482820351111158,5.235849544066052
2018-09-13,2.2992831541218637,8.063293177353419,5.860982540454049
2018-09-14,1.2276785714285714,6.576036234212843,4.743026306650492
2018-09-15,-0.9595588235294118,5.81336812617653,3.6391061643552383
2018-09-16,3.538171536286522,4.799264462371248,2.193148733706478
2018-09-17,2.595633187772926,6.253395744573492,2.6162793891820995
2018-09-18,5.514285714285714,6.232867010360758,2.609791884399888
2018-09-19,0.6439326837909655,7.336342680860889,3.5220610639553684
2018-09-20,3.425587467362924,5.753167629205923,2.618309451314747
2018-09-21,7.49912739965096,6.42277096977976,2.871810524427999
2018-09-22,1.0705741626794258,8.121057477950599,4.324564635293409
2018-09-23,0.7837837837837838,6.094056434156194,3.303041689234964
2018-09-24,6.057142857142857,5.495928480939458,2.512431358168733
2018-09-25,17.518683274021353,7.343848551581878,3.624690365409406
2018-09-26,28.268032056990204,12.122730183095541,7.986938774570923
2018-09-27,11.953953084274543,17.34509622445023,14.447068064530743
2018-09-28,6.044117647058823,12.397741824965374,13.642933948614171
2018-09-29,1.9498806682577565,8.98753375926154,11.23289182791304
2018-09-30,4.9226467847157505,6.630326109678499,8.312891774891678
2018-10-01,1.8508239375542064,7.200891530793765,7.2456515096614815
2018-10-02,0.22560429722470904,6.167519646326272,5.544443898765023
2018-10-03,2.168888888888889,5.3030455135238155,3.862218634558179
2018-10-04,3.4119687771032092,5.832330202823243,3.325762815313366
2018-10-05,4.894507410636443,6.424815603265694,3.3530416729375734
2018-10-06,0.7533577533577533,7.124195853997291,3.8400687141472516
2018-10-07,3.393852065321806,5.713608638766932,2.865311617274149
2018-10-08,6.779141104294479,6.3796591154120454,3.032269589557432
2018-10-09,9.008189262966333,7.819750381600794,4.214943714309083
2018-10-10,4.61631139944393,9.00463204674381,5.728054417867053
2018-10-11,13.936283185840708,7.616244603665719,5.376929891716415
2018-10-12,7.285961871750433,10.82395397874841,8.080855435151221
2018-10-13,4.797083839611179,9.059443747401628,7.829249815498008
2018-10-14,4.540111940298507,7.697525550004369,6.871546085172175
2018-10-15,9.902417962003454,7.276064841269246,6.135876042000696
2018-10-16,4.9390997352162405,9.209482115453868,7.324189117576952
2018-10-17,2.6601941747572817,7.783023853672472,6.571775101634664
2018-10-18,4.058874458874459,6.578989705764867,5.337943111097936
2018-10-19,7.920415224913495,6.821930964378583,4.934262925037432
2018-10-20,4.778450363196126,8.343093836246632,5.876326811310058
2018-10-21,4.977570093457944,7.50916186102071,5.530103954694202
2018-10-22,3.5068965517241377,7.385407416547054,5.355851588022055
2018-10-23,3.249559082892416,6.795608582038723,4.7726986434492105
2018-10-24,1.3136563876651983,6.5552365428134385,4.292183103680928
2018-10-25,5.741991341991342,5.7594694451894615,3.3521435396349077
2018-10-26,18.17058311575283,7.249520564844183,4.106362703557195
2018-10-27,2.692503176620076,12.323807778956372,8.53992712284893
2018-10-28,1.494335736354274,7.6527015421008215,6.694172712832205
2018-10-29,0.24627606752730885,6.086864720680127,5.05958038361548
2018-10-30,-0.8138297872340425,5.237664814444169,3.545847779288013
2018-10-31,0.7599067599067599,4.6278145001684665,2.1723175860312685
2018-11-01,13.379276637341153,5.075183996029279,1.7268123073397974
2018-11-02,6.914092664092664,9.976941823057961,5.389941012366666
2018-11-03,-0.2786885245901639,8.680648238331699,5.869050643288331
2018-11-04,1.632395732298739,5.635535020740838,3.939042899759134
2018-11-05,17.18576709796673,5.64219055903496,3.215277414439239
2018-11-06,9.29296875,11.548817610845438,7.5924475951344
2018-11-07,8.126383763837639,9.951324872545307,8.126941639215865
2018-11-08,13.24538258575198,9.130840666861202,8.126768207293294
2018-11-09,39.1578947368421,10.878126439886312,9.73423414428753
2018-11-10,2.895705521472393,21.149353919811936,19.066418478995097
2018-11-11,2.1115276476101217,9.832663146080472,13.898246806218014
2018-11-12,25.35186794092094,6.835324703042689,10.24039228357146
2018-11-13,10.037952338923212,14.888186521022611,14.912413157353042
2018-11-14,11.935398230088495,11.052158984373243,13.404766128317862
2018-11-15,30.242236024844722,10.846683231274184,12.951556196574629
2018-11-16,16.24229074889868,17.687061909112508,18.285410310763478
2018-11-17,4.327790973871734,14.075967895719351,17.65155712689992
2018-11-18,2.4595701125895597,8.71858949577182,13.554434366423694
2018-11-19,3.669021190716448,6.7271378888699065,10.140216704760812
2018-11-20,5.6051379638439585,6.705914003127931,8.133717126816698
2018-11-21,2.4858657243816253,7.427897254746651,7.347669376447684
2018-11-22,0.5945945945945946,6.42284325551276,5.83589975431952
2018-11-23,0.7257072570725708,5.465823888707408,4.2018329072737215
2018-11-24,6.1900369003690034,5.281252634036436,3.1158795833021027
2018-11-25,25.17685950413223,7.2949201366902425,4.074180520548797
2018-11-26,17.77659574468085,14.939076559917117,10.601921153253329
2018-11-27,5.899253731343284,13.966660305496461,12.840704088417821
2018-11-28,2.9101964452759588,9.255812009106332,10.680069802163061
2018-11-29,1.1560798548094373,7.011948834690653,8.281398137166764
2018-11-30,1.436131386861314,5.812799725821384,6.08088222548684
2018-12-01,6.402406417112299,5.6398609891371,4.641844108956148
2018-12-02,5.099497487437186,7.472039380418474,5.187371071897779
2018-12-03,1.843351548269581,7.408259676775345,5.1601969263585215
2018-12-04,0.11235955056179775,6.15532881284913,4.134447573675372
2018-12-05,1.1417979610750695,5.202056761177947,2.8890305929412294
2018-12-06,1.047229791099001,5.368048289973994,2.347400785915615
2018-12-07,0.936247723132969,5.36488676853074,1.9443508366650164
2018-12-08,6.357142857142857,5.317324602595824,1.6318749626651181
2018-12-09,10.61198738170347,7.3544469570068225,3.0949595414207547
2018-12-10,7.422445255474453,9.44432113702936,5.42148979459565
2018-12-11,0.5798319327731093,8.730591035279575,6.042004083426464
2018-12-12,0.1813953488372093,5.973425149431048,4.350685281753576
2018-12-13,3.4355716878402904,5.166842116514369,3.061316953002611
2018-12-14,17.637023593466424,6.204703716944459,3.1770973633356183
2018-12-15,5.1311914323962515,11.826188365812534,7.643978477289831
2018-12-16,3.772139303482587,8.418829094774173,6.865905402454526
2018-12-17,1.7388535031847134,7.100615586983373,5.911071262071747
2018-12-18,2.1172093023255814,6.012279553104026,4.624667287125716
2018-12-19,3.953211009174312,5.9013874106153,3.851184949838354
2018-12-20,14.947712418300654,6.565970165734548,3.882665216617843
2018-12-21,13.837940896091515,10.883541257236729,7.291949444220684
2018-12-22,8.66793893129771,11.480894518405403,9.315591403605689
2018-12-23,5.9877010406811735,9.665715237254451,9.115066184880607
2018-12-24,2.4967148488830486,8.224631095087693,8.1495606385947
2018-12-25,-0.5763612217795485,6.563291539701404,6.4074354649248235
2018-12-26,5.172794117647059,4.999068215346403,4.25279754647794
2018-12-27,24.792435424354245,6.81514452688608,4.537047598406118
2018-12-28,43.431098696461824,14.67544402765758,10.763498318807768
2018-12-29,19.45173745173745,23.66193734896467,21.0282262322631
2018-12-30,16.517625231910944,16.533953869672562,20.51650806348548
2018-12-31,6.565272496831432,13.801618107456857,19.252399911600968
