FL_DATE,DEP_DELAY
2016-01-01,9.163461538461538
2016-01-02,12.969750889679716
2016-01-03,23.267006802721088
2016-01-04,17.030252100840336
2016-01-05,27.391472868217054
2016-01-06,39.877906976744185
2016-01-07,9.79417122040073
2016-01-08,7.231464737793852
2016-01-09,6.045146726862303
2016-01-10,9.801587301587302
2016-01-11,8.098360655737705
2016-01-12,1.0534351145038168
2016-01-13,5.916201117318436
2016-01-14,9.594545454545454
2016-01-15,8.952641165755919
2016-01-16,10.17169373549884
2016-01-17,4.86875
2016-01-18,8.783882783882785
2016-01-19,6.95
2016-01-20,4.277153558052435
2016-01-21,4.582577132486389
2016-01-22,13.598802395209582
2016-01-23,6.201044386422977
2016-01-24,9.67167381974249
2016-01-25,5.727611940298507
2016-01-26,0.7567567567567568
2016-01-27,-0.12994350282485875
2016-01-28,2.210526315789474
2016-01-29,7.175724637681159
2016-01-30,5.498845265588915
2016-01-31,19.9402390438247
2016-02-01,2.966292134831461
2016-02-02,4.58235294117647
2016-02-03,5.308988764044944
2016-02-04,5.111913357400722
2016-02-05,11.518987341772151
2016-02-06,0.5105386416861827
2016-02-07,0.6416309012875536
2016-02-08,4.7150735294117645
2016-02-09,7.440313111545988
2016-02-10,5.5514018691588785
2016-02-11,5.051601423487544
2016-02-12,3.7035087719298247
2016-02-13,9.810502283105023
2016-02-14,10.420833333333333
2016-02-15,12.40036231884058
2016-02-16,8.475285171102662
2016-02-17,13.238888888888889
2016-02-18,14.987455197132617
2016-02-19,18.32155477031802
2016-02-20,6.2555555555555555
2016-02-21,4.889097744360902
2016-02-22,4.776785714285714
2016-02-23,5.067542213883677
2016-02-24,9.566355140186916
2016-02-25,5.371681415929204
2016-02-26,3.6905594405594404
2016-02-27,21.18888888888889
2016-02-28,4.385767790262173
2016-02-29,9.373665480427047
2016-03-01,4.325187969924812
2016-03-02,7.776363636363636
2016-03-03,7.86411149825784
2016-03-04,14.438898450946644
2016-03-05,8.33763440860215
2016-03-06,14.204044117647058
2016-03-07,16.728571428571428
2016-03-08,8.279112754158964
2016-03-09,8.666666666666666
2016-03-10,21.384347826086955
2016-03-11,24.6213921901528
2016-03-12,11.949895615866389
2016-03-13,17.490018148820326
2016-03-14,13.691768826619965
2016-03-15,5.692870201096892
2016-03-16,5.7985739750445635
2016-03-17,7.715017064846417
2016-03-18,14.286926994906622
2016-03-19,6.700623700623701
2016-03-20,8.678507992895204
2016-03-21,14.972270363951473
2016-03-22,8.675774134790528
2016-03-23,9.75
2016-03-24,13.7560553633218
2016-03-25,11.077054794520548
2016-03-26,8.950310559006212
2016-03-27,11.362989323843417
2016-03-28,13.484429065743944
2016-03-29,7.597096188747732
2016-03-30,9.201067615658364
2016-03-31,9.344827586206897
2016-04-01,6.37261698440208
2016-04-02,8.82441113490364
2016-04-03,9.037837837837838
2016-04-04,7.185886402753873
2016-04-05,7.9715808170515094
2016-04-06,2.9582608695652173
2016-04-07,15.772260273972602
2016-04-08,17.103918228279387
2016-04-09,12.92421052631579
2016-04-10,13.613756613756614
2016-04-11,9.005102040816327
2016-04-12,4.715044247787611
2016-04-13,4.584192439862543
2016-04-14,6.523489932885906
2016-04-15,7.444444444444445
2016-04-16,3.3447537473233404
2016-04-17,12.524647887323944
2016-04-18,10.082191780821917
2016-04-19,2.1031468531468533
2016-04-20,7.728373702422146
2016-04-21,9.169747899159663
2016-04-22,9.944162436548224
2016-04-23,1.7510460251046025
2016-04-24,4.930434782608696
2016-04-25,6.8155668358714045
2016-04-26,4.181338028169014
2016-04-27,15.204903677758319
2016-04-28,10.89419795221843
2016-04-29,11.312178387650086
2016-04-30,9.475890985324948
2016-05-01,12.35387323943662
2016-05-02,10.87085514834206
2016-05-03,5.068783068783069
2016-05-04,5.0174825174825175
2016-05-05,9.030456852791879
2016-05-06,18.61694915254237
2016-05-07,6.88981288981289
2016-05-08,7.0159010600706715
2016-05-09,9.62350936967632
2016-05-10,6.480701754385965
2016-05-11,8.258620689655173
2016-05-12,10.468697123519458
2016-05-13,15.512776831345827
2016-05-14,9.55761316872428
2016-05-15,9.790657439446367
2016-05-16,8.198641765704584
2016-05-17,5.392361111111111
2016-05-18,3.986254295532646
2016-05-19,9.336134453781513
2016-05-20,19.962774957698816
2016-05-21,6.022540983606557
2016-05-22,4.97754749568221
2016-05-23,10.536379018612521
2016-05-24,7.6545768566493955
2016-05-25,12.825862068965517
2016-05-26,21.7318718381113
2016-05-27,14.569230769230769
2016-05-28,5.258620689655173
2016-05-29,2.0345528455284554
2016-05-30,5.62962962962963
2016-05-31,11.010434782608696
2016-06-01,3.9473684210526314
2016-06-02,14.772435897435898
2016-06-03,12.347687400318978
2016-06-04,16.736346516007533
2016-06-05,18.071544715447153
2016-06-06,11.065182829888712
2016-06-07,8.261217948717949
2016-06-08,12.948387096774194
2016-06-09,13.958588957055214
2016-06-10,16.097859327217126
2016-06-11,19.346830985915492
2016-06-12,16.1525974025974
2016-06-13,24.01557632398754
2016-06-14,14.42457231726283
2016-06-15,15.215503875968992
2016-06-16,21.789312977099236
2016-06-17,17.92671755725191
2016-06-18,12.868651488616463
2016-06-19,17.802816901408452
2016-06-20,17.87730061349693
2016-06-21,17.516923076923078
2016-06-22,12.255351681957187
2016-06-23,21.0659509202454
2016-06-24,17.018237082066868
2016-06-25,11.980802792321118
2016-06-26,20.756410256410255
2016-06-27,19.172307692307694
2016-06-28,17.49921996879875
2016-06-29,19.377708978328172
2016-06-30,23.013953488372092
2016-07-01,38.28396946564885
2016-07-02,13.15090909090909
2016-07-03,5.288073394495413
2016-07-04,5.826855123674911
2016-07-05,14.942073170731707
2016-07-06,11.317629179331307
2016-07-07,14.927162367223065
2016-07-08,17.766214177978885
2016-07-09,9.128521126760564
2016-07-10,12.650769230769232
2016-07-11,10.901664145234493
2016-07-12,8.049848942598187
2016-07-13,14.464555052790347
2016-07-14,15.496217851739788
2016-07-15,13.487218045112781
2016-07-16,8.841463414634147
2016-07-17,11.852307692307692
2016-07-18,17.99083969465649
2016-07-19,13.333848531684698
2016-07-20,23.694620253164558
2016-07-21,24.10031847133758
2016-07-22,21.87323943661972
2016-07-23,14.362676056338028
2016-07-24,12.793528505392912
2016-07-25,17.557603686635943
2016-07-26,13.939628482972136
2016-07-27,11.407914764079148
2016-07-28,20.24159021406728
2016-07-29,17.733231707317074
2016-07-30,15.59965034965035
2016-07-31,25.751159196290573
2016-08-01,17.930513595166165
2016-08-02,13.974045801526717
2016-08-03,14.918181818181818
2016-08-04,13.650529500756429
2016-08-05,15.767830045523521
2016-08-06,8.424561403508772
2016-08-07,13.227906976744187
2016-08-08,38.39325842696629
2016-08-09,33.59170653907496
2016-08-10,15.529680365296803
2016-08-11,15.154654654654655
2016-08-12,18.516030534351145
2016-08-13,12.177536231884059
2016-08-14,14.960998439937597
2016-08-15,15.241691842900302
2016-08-16,13.923556942277692
2016-08-17,10.460122699386503
2016-08-18,16.7515243902439
2016-08-19,19.260336906584993
2016-08-20,24.897435897435898
2016-08-21,28.374603174603173
2016-08-22,14.693251533742332
2016-08-23,7.767857142857143
2016-08-24,5.975845410628019
2016-08-25,10.466876971608833
2016-08-26,8.518867924528301
2016-08-27,7.958823529411765
2016-08-28,24.81313131313131
2016-08-29,20.01298701298701
2016-08-30,4.5
2016-08-31,7.914049586776859
2016-09-01,12.237012987012987
2016-09-02,10.387820512820513
2016-09-03,4.1875
2016-09-04,5.145129224652088
2016-09-05,6.378737541528239
2016-09-06,4.785953177257525
2016-09-07,4.382099827882961
2016-09-08,6.882352941176471
2016-09-09,8.22165820642978
2016-09-10,3.566666666666667
2016-09-11,11.24831081081081
2016-09-12,5.2078559738134205
2016-09-13,12.320689655172414
2016-09-14,5.483050847457627
2016-09-15,10.113300492610838
2016-09-16,8.888341543513958
2016-09-17,0.9483471074380165
2016-09-18,21.149579831932773
2016-09-19,13.254934210526315
2016-09-20,7.960750853242321
2016-09-21,13.220910623946038
2016-09-22,13.445544554455445
2016-09-23,6.7848932676518885
2016-09-24,1.812889812889813
2016-09-25,17.124789207419898
2016-09-26,8.577741407528642
2016-09-27,0.9148211243611585
2016-09-28,5.7959866220735785
2016-09-29,8.427868852459016
2016-09-30,7.257377049180328
2016-10-01,1.1645833333333333
2016-10-02,13.2141652613828
2016-10-03,9.228995057660626
2016-10-04,8.815517241379311
2016-10-05,4.438127090301004
2016-10-06,6.208828522920204
2016-10-07,9.680532445923461
2016-10-08,2.7577639751552794
2016-10-09,6.519725557461406
2016-10-10,11.354575163398692
2016-10-11,7.350253807106599
2016-10-12,10.403010033444817
2016-10-13,12.800653594771243
2016-10-14,21.49337748344371
2016-10-15,8.447698744769875
2016-10-16,16.662092624356774
2016-10-17,11.502446982055465
2016-10-18,4.383838383838384
2016-10-19,5.480066445182724
2016-10-20,8.454991816693944
2016-10-21,12.445171849427169
2016-10-22,2.029045643153527
2016-10-23,16.735849056603772
2016-10-24,35.92748735244519
2016-10-25,13.982698961937716
2016-10-26,7.63743676222597
2016-10-27,11.532231404958678
2016-10-28,23.788429752066115
2016-10-29,5.331236897274633
2016-10-30,12.764811490125673
2016-10-31,6.111510791366906
2016-11-01,4.821678321678322
2016-11-02,5.627350427350428
2016-11-03,4.94342762063228
2016-11-04,4.101141924959217
2016-11-05,4.211618257261411
2016-11-06,16.936507936507937
2016-11-07,5.241796200345423
2016-11-08,0.25763358778625955
2016-11-09,4.499151103565365
2016-11-10,11.064356435643564
2016-11-11,6.856905158069884
2016-11-12,4.935416666666667
2016-11-13,4.257894736842105
2016-11-14,12.850993377483444
2016-11-15,5.607329842931938
2016-11-16,7.6818950930626055
2016-11-17,9.307565789473685
2016-11-18,9.181518151815181
2016-11-19,12.908548707753479
2016-11-20,11.859964093357272
2016-11-21,7.74645390070922
2016-11-22,7.774696707105719
2016-11-23,7.525167785234899
2016-11-24,0.7979539641943734
2016-11-25,2.480651731160896
2016-11-26,12.39864864864865
2016-11-27,17.292134831460675
2016-11-28,12.413907284768213
2016-11-29,3.4973821989528795
2016-11-30,5.920634920634921
2016-12-01,6.388984509466437
2016-12-02,14.295847750865052
2016-12-03,0.5601750547045952
